value,count
"Haythorn-Thwaite Ltd :New Zealand this autumn; an ideal holiday. Sponsored by the New Zealand Government Tourist Bureau, Tasman Empire Airways Limited, Huddart Parker Ltd [et al]. Designed by Haythorn-Thwaite Advertising, Auckland, and printed by Coulls Somerville Wilkie Ltd., Wellington, N.Z. [Recto. 1952]",1
"Hazlewood, Mrs : Photograph",1
"He Hianga na Brannigan Kaa, debut release",1
"He Konae Korero, highlights of the first two months of Te Upoko on air, May June 1988",1
He Kupu Whakataki / Introduction : Wahine Kaitito me Ta Kupu : Kaimahi o Te Kawangatanga,1
He Purakau - six stories,1
"He Waiata aroha ""Moe I Hoa Aitau I Te Po Nei"" na Henare Kingi",1
He Waka Tangata,1
"He hui kei te Tairawhiti; te 5 ki 10 o Maehe, 1930. Te Rau Press Ltd, Gisborne [1930]",1
He mihi ki a koe e Huirangi,1
"Head Nurse, Nick Poliaschek and colleagues in Renal Dialysis Unit, Wellington Hospital",1
Head and shoulders - Portraits of Maori by Isaac Coates: Talk by Paul Diamond,1
Headband,1
"Headmasters of Scots College, Wellington",1
"Headquarters of Satan's Slaves, Luxford Street, Behampore, Wellington - Photograph taken by John Nicholson",1
HeadworX : Photographs relating to Alistair Campbell and Meg Campbell,1
Health & Medicine,1
Health Promotion Perspectives,1
Health Research Policy and Systems,1
"Health, Culture and Society",1
"Healthcare and MP Accommodation Allowances w/ Christopher Luxon; April 9, 2021",1
Healthy Aging with Yoram Barak,1
Healthy Homes with The Asthma and Respiratory Foundation,1
"Healthy, Heated Houses with Eco Design Advisor Greg Street",1
"Healy, Peter G :Photographs of Castles' Pharmacy and Church of Christ, Newtown, Wellington",1
"Heaphy, Charles 1820-1881 :[Notes and sketches of Maori fortifications, 1839-1863] Earthworks at Rangiriri, Waikato, 1863; Plan of a pa, Massacre Bay, 1839; Section of a wall near a gateway. [1863].",1
Hearing Loss Increasing with National Foundation for Deaf and Hard of Hearing Natasha Gallardo,1
Heart Disease with Gerry Devlin,1
"Heath, Eric Walmsley  1923- :Cartoons published in the Dominion in 1987 and entered in the Qantas Media Awards.",1
"Heath, Eric Walmsley  1923- :The Dominion cartoons  18 November - 14 December 1992",1
"Heath, Eric Walmsley  1923- :The Dominion cartoons. 9 - 28 October 1992",1
"Heath, Eric Walmsley 1923- :Cartoons published in the Dominion in 1987 and entered in the Qantas Media Awards.",1
"Heath, Eric Walmsley 1923- :Heath cartoons, 1991-1992 Sep 1.",1
"Heath, Eric Walmsley 1923- :The Dominion cartoons 18 November - 14 December 1992",1
"Heath, Eric Walmsley 1923- :The Dominion cartoons. 9 - 28 October 1992",1
"Heath, Eric Walmsley 1923- :[27 volumes of newspaper clippings and bromide books] 1965-1992.",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning Maori. 1974-75].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning New Zealand's external relations and trade 1970-1974].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning New Zealand's external relations and trade 1975-1979].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning aviation and airports. 1987 - 1991].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning education, education funding, children and schools. 1970-83].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning local Wellington issues. 1985 - 1992].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning sport, including rugby and rugby tours, cricket, horse racing. 1973-75].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning the nuclear issues, and disarmament. 1973-1987].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning trade unions, labour relations, strikes and industrial unrest. 1975-ca 1979].",1
"Heath, Eric Walmsley 1923- :[Cartoons for the ""Dominion"" concerning world politics, the economy and recreation. 1972?-80].",1
"Heath, Eric Walmsley 1923-: [Cartoons for the ""Dominion"" concerning the environment and pollution. 1970-1987].",1
"Heath, Eric Walmsley 1923-:[Original cartoons and photocopies of the faces of politicians. 1970-1990]",1
"Heath, Eric Walmsley, 1923- : The Dominion cartoons.  25 June - 26 August 1992",1
"Heath, Eric Walmsley, 1923- : The Dominion cartoons. 25 June - 26 August 1992",1
"Heath, Eric Walmsley, 1923- :[Cartoon bromides for the ""Dominion"" concerning law, the police and crime. 1983 - 1987].",1
"Heath, Eric Walmsley, 1923- :[Cartoons for the ""Dominion"" concerning New Zealand's relations with other countries, its trade and foreign affairs. 1986-1992].",1
"Heath, Eric Walmsley, 1923- :[Cartoons for the ""Dominion"" concerning animals. 1989-1993].",1
"Heath, Eric Walmsley, 1923- :[Cartoons for the ""Dominion"" concerning the Royal family. 1984-1992].",1
"Heath, Eric Walmsley, 1923- :[Cartoons for the ""Dominion"" concerning the law, police and crime. [1983-1984].",1
"Heath, Eric Walmsley, 1923-:Editorial cartoons",1
Heather Tovey reading poems for Lopdell House course,1
"Heather Tovey's reading of poem, pages 65-68",1
"Hector, James (Sir)  1834-1907 : Geologist's field notebook",1
"Hector, James (Sir) 1834-1907 : Geologist's field notebook",1
"Hector, James (Sir), 1834-1907 : Expedition towards the West Coast of Otago",1
"Heine, Clara Mathilde, fl 1960s : Photograph album and photographs",1
"Hekenukumai Busby with the twin-hulled waka Te Aurere, Shelley Bay, Wellington - Photographs taken by Melanie Burford",1
Helen Anderson and children in the kitchen - Photograph taken by John Nicholson,1
Helen Anderson and her children at breakfast - Photographs taken by John Nicholson,1
"Helen Clark speaking at a Grey Power meeting, Southward Car Museum, Paraparaumu - Photographs taken by Phil Reid",1
Helen Frizzell & Judith Fyfe 'An arcane practice revolutionised - from oak panelling to paisley carpets and beyond',1
Helen Kelly - Together w/ Tony Sutorius,1
"Helicopter flying over a building and a derelict site on Cuba Street, Wellington - Photographs taken by Ross Giblin",1
Helina Levina and Kopel Kanter perform a Russian dance,1
"Help Hew Zealand wounded soldiers. Grand Football Carnival, Athletic Park, Saturday 1st May; Boxing Tournament. Town Hall, Monday 3rd May [1915]. Programme. Coulls Culling & Co., Ltd, Wellington [1915]",1
Helping Ex-Prisoners Into Work with Tania Sawicki Meade,1
"Hemi Flavell, interview on Maori education with Moana Mitchell",1
Henare Kingi interview with Reverend Rua Anderson of Ngāti Maniapoto: Te kawa o Tainui i takahia ai e ngā wāhine i Whaingaroa i te matenga o Tuaiwa Rickard,1
"Henare Kingi interviewing John Tahu, Hector Busby, and Richie Luke about 'Te Raukura' and 'Te Aniwaniwa' (waka)",1
"Henare Kingi presents a talkback on the Treaty, constitutional relations, and the Parliamentary system with guest Hirini Moko Mead",1
"Henare Kingi speaking to Erima Henare at Otiria Marae, tangihanga mo ta Hemi",1
"Henare Kingi, korero about or on Aotearoa Radio",1
Henderson Collection,1
"Henderson, George Duncan, 1911-1985:[Original cartoons by George Henderson (Hen), most dated 1961-1968, a few 1984]",1
"Henderson, George Duncan, 1911?-1985:[Collection of cartoons by George Henderson (Hen). 1961-1984]",1
"Henry Lang, the day after he was appointed Secretary to the Treasury",1
Henry W. Coil Library and Museum of Freemasonry Digital Collections,1
"Henry, P C (Mr), fl 1976 :Photographs",1
"Herbert, Vicki, fl 2008 : Papers relating to the voyage of the Persia",1
Herd Immunity Against Covid w/ Professor Shaun Hendy,1
Hereditary Cancer in Clinical Practice,1
Heritage Hokitika oral history project,1
"Herron, David Craig Rev",1
Hewitson Librart,1
Hibakusha - victims of the atomic bomb,1
"Hickey, Max :Album of photographs of visit to New Zealand of Duke and Duchess of York, 1901",1
"Hicks, D (Mr) :Photographs of New Zealand views and a hongi",1
High School Students Against the War :High School students against the war. March on July 14. Out of Indo-china now. [1972],1
"High Tech Solutions to Footwear Shopping Ang Nayyar, the CEO and Co-founder of StrutFit",1
"High seas over the Wahine wreck, Wellington Harbour",1
Higher penalties for food contamination w/ Nathan Guy,1
"Hill, Alfred : `Hinemoa', a Maori legend for soli, chorus and orchestra",1
"Hill, Amelia Elsie, 1996-: Scores and recordings",1
"Hill, Mabel 1872-1956 :[Sketch / notebook, mainly in Suffolk and Surrey. 1943-1952?].",1
"Hill, Mabel 1872-1956 :[Sketchbook, mainly in Tossa, Spain. ca 1952].",1
"Hill, Mabel 1872-1956 :[Sketchbook, mainly in Wellington. 1893-1894].",1
"Hill, Tobias McGlinchy, 1915-1977 : Papers",1
"Hilliard, George Richard, 1801-1881 : Lady Nugent journal",1
Hills in Wairarapa - Photographs taken by Ross Giblin,1
Hinduism,1
"Hinemoa; the legend and the lyrics, written by Arthur H Adams, B.A., composed by Alfred F Hill, R.C.M.,L. Performed by Mr Maughan Barnett's Musical Society. First production, opening of the Wellington Industrial Exhibition, November 18, 1896. Souvenir of the Wellington Industrial Exhibition, November 1896. Printed at the Evening Post Job Printing House, Willis Street.",1
Hinetimoa Kahu at a photographic exhibition on cleaners - Photograph taken by John Nicholson,1
"Hinge, Leslie :Photographs of firewalking and other events involving the Fijian participants at the New Zealand International Exhibition, Christchurch,  1906/1907",1
"Hinge, Leslie :Photographs of firewalking and other events involving the Fijian participants at the New Zealand International Exhibition, Christchurch, 1906/1907",1
"Hinton's Ltd :Hinton's price list, 1921. Hinton's Ltd., fruit preservers, Dunedin, N.Z. [1920]",1
"Hiria Tumoana wearing dress from Svelt Fashions, Wellington",1
"Hirini Kahu and Huia Kahu, Patea Maori Club, interview with Henare Kingi",1
"Hirini Melbourne music masta: Purea Nei, Me He Kauri, Taiarahia",1
Hirini Melbourne:Hinepukohurangi,1
"Hirini Melbourne:Nga waiata o trees, birds, insects",1
Hirini Moko Mead - Tuku rangatiratanga,1
"Hirini Moko Mead, Wiremu Cooper and Piripi Walker, talkback about taonga",1
Hirini Moko Mead. Response to Crown taskforce on the Treaty of Waitangi,1
"Hiropi Street flats, Newtown - Photographs taken by Phil Reid",1
"Hiroshima Peace flame, Botanic Garden, Wellington",1
Hiruharanga film sequence sung inside and outside,1
"His Majesty's Theatre, Auckland :J C Williamson's New Company of Comedians, presenting ... Fred Niblo ... Harry Corson Clarke ...in ... ""Get Rick-Quick"" Wallingford. [February] 1913.",1
"His Majesty's Theatre, Auckland: The Harry Rickards Combination of the world's greatest stars, commencing 15 July; special matinee 20 July [1907?]. Programme",1
"Hislop, Harold Stevens, d 1933 :Photograph album",1
Hispanic Oral Histories,1
Historia (Santiago),1
Historia i Polityka,1
Historian Harry Evison studies a South Island sale deed - Photographs taken by Phil Reid,1
Historian Kitty Wood beside memorial to six Karori early settlers - Photograph taken by John Nicholson,1
Historic Katikati maps,1
"Historic cottage at entrance to Vogel House, Lower Hutt - Photographs taken by Ian Mackley",1
Historic ruling from the ICJ tells Myanmar to take provisional measures to prevent genocide,1
"Historic sites in Ross Dependency, Antarctica Oral History Project",1
"Historic totara tree, Holmwood Avenue, Karori, Wellington",1
Historical Life Course Studies,1
Historical Maps,1
Historical Menus,1
History 303 World War II Oral Histories,1
"History of Iwi Radio, profiling Bill Ohia, Tipene O'Regan",1
"History of a New Zealand sheep from the station to the London market. London, Jas Truscott & Son, 1893",1
"Hoby, Miriam Margaret, 1919-1978 :Photographs of Khandallah, Wellington, and Miss Richmond's school",1
"Hoby, Miriam Margaret, 1919-1978 :Photographs of the Hoby family and Wellington houses",1
Hocken Library facsimile. no. 7,1
"Hodgkins Family :Hodgkins Family Album 2, p. 5. [Various pictures. 1880s]",1
"Hodgkins, Frances Mary 1869-1947 :[Back view of woman. Man sleeping. 1887]",1
"Hodgkins, Isabel Jane  1867-1950 :[Puketeraki and Fence and gate] / I.J.H.  [1880s or 1890s?]",1
"Hodgkins, Isabel Jane 1867-1950 :[Puketeraki and Fence and gate] / I.J.H. [1880s or 1890s?]",1
"Hodgkins, Isabel Jane, 1867-1950 :[Sketchbook] Sissie Hogkins 1887",1
"Hodgkins, William Mathew  1833-1898 :[Sketchbook]  [ca 1865?]-1896",1
"Hodgkins, William Mathew 1833-1898 :Braithwaite's 3d scribbling book. [1890s]",1
"Hodgkins, William Mathew 1833-1898 :[Sketchbook] [ca 1865?]-1896",1
"Hodgkins, William Mathew 1833-1898 :[The Maryborough mine, Otago] 1880",1
"Hodgkins, William Mathew, 1833-1898 :[Collection of unidentified sketches]  ca 1860-ca 1895",1
"Hodgkins, William Mathew, 1833-1898 :[Collection of unidentified sketches] ca 1860-ca 1895",1
"Hodgson, E A (Miss) :Photographs relating to Richard Barrett",1
"Hodgson, Francis Joseph, 1887-1987?: Digitised files relating to World War One",1
"Hodgson, Trace, 1958- :[17 original political and social cartoons drawn for Metro magazine from January to November 2000]",1
"Hodgson, Trace, 1958- :[31 original political and social cartoons published in Metro magazine from February to December 1999]",1
"Hodgson, Trace, 1958- :[Original cartoons drawn 1980-1990, mainly for periodical publications].",1
"Hodgson, Trace, 1958- :[Original cartoons drawn in 1986, mainly for the New Zealand Listener].",1
"Hodgson, Trace, 1958- :[Original cartoons drawn in 1987, mainly for the New Zealand Listener].",1
"Hodgson, Trace, 1958- :[Two original cartoons. 1981-84].",1
"Hodgson, Trace, 1958-:[6 original cartoons by Trace Hodgson, donated by Sunny Tan]",1
"Hogg, F M :  Photographs from the papers of Alexander Wilson Hogg",1
"Hoggard, Tod, 1908-1999 :Photograph of John Cook, also known as Johannes Koch, and of Mrs Henry Cook",1
Hogsnort Rupert,1
Hohua Tutengaehe,1
Hohua Tutengaehe karakia,1
"Holden Commodore car, Wellington - Photographs taken by Ross Giblin",1
"Holland, Sidney George (Sir), 1893-1961 :Photographs",1
"Holland, Stella and Simpson, Eileen :  Various photographic prints",1
"Holland, Stella and Simpson, Eileen : Various photographic prints",1
"Holm, J C :Photographs of Greymouth flood, ca 1890s",1
"Holmes, Alan  1892-1974 : Papers",1
"Holmes, Alan 1892-1974 : Papers",1
"Holmes, Katherine McLean, 1849-1925 :Manapouri. St Paul's Mount, North West Arm, Manapouri; From the Awe Burn, North West Arm, Manapouri; [and] Entering the Awe burn, North West Arm, Manapouri [1881].",1
"Holt, Bland, 1851-1942 :Opera House Wellington. Bland Holt will this evening have the pleasure of introducing for the first time in Wellington, the thrilling and realistic Franco-Algerian melodrama narrative, entitled ""Straight from the heart!"", written by Sutton Vane and Arthur Shirley. Wednesday February 23rd, 1898 and following nights. Souvenir programme. Star Litho Works, Auckland [1898]",1
Home built Lamborghini - Photographs taken by Craig Simcox,1
"Hon David Lange, Attorney-General, kaupapa on The Treaty with Piripi Walker",1
Hon Jim Bolger,1
