value,count
© 2018 The Authors. Published by Elsevier Ltd.This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/),1
"© 2018 The Authors. Starch - Stärke Published by WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The Authors. This is an open access article under the CC-By-NC license.,1
"© 2018 The Authors. This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
© 2018 The Authors. This is the author's accepted version.,1
"© 2018 The Malaysian Analytical Sciences Society (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The Royal Society of New Zealand (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The Royal Society of New Zealand. Sciences Kōtuitui - An open access journal,1
"© 2018 The author and the Lincoln and District Historical Society. CC-BY-NC-ND (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 The author(s). All Rights Reserved.,1
"© 2018 The authors and New Zealand Grassland Association. This work is licensed under a Creative Commons Attribution-Non Commercial-NoDerivatives 4.0 International License. Rights granted to the New Zealand Grassland Association through this agreement are non-exclusive. You are free to publish the work(s) elsewhere and no ownership is assumed by the NZGA when storing or curating an electronic version of the work(s). The author(s) will receive no monetary return from the Association for the use of material contained in the manuscript. If I am one of several co-authors, I hereby confirm that I am authorized by my co-authors to grant this Licence as their agent on their behalf. For the avoidance of doubt, this includes the rights to supply the article in electronic and online forms and systems. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The authors. Licensee MDPI, Basel, Switzerland. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 The authors. Published with license by Taylor & Francis. This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited.",1
"© 2018 UniCeSV, University of Florence. Production and hosting by Elsevier B.V. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 UniCeSV, University of Florence. Production and hosting by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 University of Birmingham,1
"© 2018 University of Pennsylvania School of Design (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Wang, Bai, Di, Mo, Han, Zhang and He (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Warinporn Klunklin and Geoffrey Savage. This is an open access article distributed under the Creative
Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the
original work is properly cited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 Wormgoor, Dalleck, Zinn, Borotkanics and Harris. This is an open-access article distributed under the terms of the Creative Commons Attribution License (CC BY). The use, distribution or reproduction in other forums is permitted, provided the original author(s) and the copyright owner(s) are credited and that the original publication in this journal is cited, in accordance with accepted academic practice. No use, distribution or reproduction is permitted which does not comply with these terms.",1
"© 2018 Wyckhuys et al. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 authors. Published by the American Physical Society. Published by the American Physical Society under the terms of the Creative Commons Attribution 4.0 International license. Further distribution of this work must maintain attribution to the author(s) and the published article's title, journal citation, and DOI.",1
"© 2018 by Asian-Australasian Journal of Animal Sciences (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
© 2018 by The Society for Freshwater Science.,1
"© 2018 by the American Society of Agronomy (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 by the Ecological Society of America (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 by the Regents of the University of California. All rights reserved. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
"© 2018 by the author(s). (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1
